date,brentcrude,djia,wticrude,hhnatgas,gold,nasdaq,sp500,wl500,chyusd,inrusd,jpyusd,eurusd
2017-12-31,64.37368421052632,24534.814210526314,57.793684210526315,2.8299999999999996,1265.6736842105263,6887.292631578949,2663.4900000000007,123.25105263157894,6.595842105263158,64.25315789473684,112.92684210526316,1.1834526315789475
2018-01-31,69.06899999999999,25829.425000000003,63.80900000000001,3.8755,1333.0449999999998,7286.645000000001,2792.1364999999996,129.278,6.420085,63.65849999999999,110.75550000000001,1.22044
2018-02-28,65.33684210526314,24981.545263157896,62.22947368421053,2.6705263157894734,1333.0578947368422,7161.772631578947,2705.1552631578948,125.3621052631579,6.318315789473684,64.42999999999999,107.97000000000001,1.2339684210526318
2018-03-31,66.01666666666667,24582.170476190473,62.7247619047619,2.692857142857143,1325.5619047619048,7311.505714285714,2702.77380952381,125.8038095238095,6.319500000000001,65.04238095238097,106.0395238095238,1.2334619047619049
2018-04-30,72.10600000000001,24337.214000000004,66.41399999999999,2.7985,1334.3775,7094.8421499999995,2657.2125,124.01399999999998,6.297559999999999,65.701,107.73949999999998,1.22686
2018-05-31,76.97523809523811,24582.78047619048,69.94190476190475,2.8038095238095244,1303.6119047619045,7342.856714285716,2702.8680952380955,126.6204761904762,6.370352380952382,67.52809523809523,109.7142857142857,1.1817666666666666
2018-06-30,74.4047619047619,24790.108095238094,67.87333333333333,2.9671428571428575,1282.1261904761905,7645.139142857144,2754.3528571428565,129.75333333333333,6.465123809523809,67.78999999999999,110.06380952380952,1.1679142857142857
2018-07-31,74.12380952380953,24978.231428571427,70.98142857142858,2.8323809523809524,1237.1666666666665,7756.8631428571425,2793.643333333334,131.65000000000003,6.716447619047619,68.68666666666667,111.52095238095238,1.1684619047619051
2018-08-31,72.44272727272728,25610.913181818174,67.96863636363636,2.960909090909091,1201.8590909090906,7886.520454545455,2856.051363636363,134.65454545454543,6.846663636363636,69.60772727272726,110.99227272727275,1.1540727272727276
2018-09-30,78.9478947368421,26232.66789473684,70.2321052631579,2.995263157894737,1199.0657894736842,7983.307368421054,2901.5005263157896,136.78368421052633,6.855084210526316,72.2778947368421,112.09736842105262,1.166694736842105
2018-10-31,80.88727272727273,25569.458181818176,70.58863636363635,3.2750000000000004,1215.6318181818183,7517.589500000001,2780.9663636363634,130.29090909090908,6.919104545454545,73.56090909090909,112.7218181818182,1.1487590909090908
